name,orig_n,orig_m,trial,strategy,frac,gen_n,gen_m,degree_js,pagerank_js
eucore,986,16687,36,greedy,60,959,13915,0.194877305681604,0.13966778568906157
eucore,986,16687,37,greedy,60,947,13991,0.21256024512979918,0.1503306177378192
eucore,986,16687,38,greedy,60,969,14091,0.20877631158325924,0.13017676634906694
eucore,986,16687,39,greedy,60,1003,14276,0.19658976740359213,0.12325162116836365
eucore,986,16687,40,greedy,60,983,13945,0.19787216142768446,0.1420534234873481
eucore,986,16687,41,greedy,60,979,14045,0.20433013856954904,0.14965215932489412
eucore,986,16687,42,greedy,60,964,13827,0.195756539295482,0.14213471898995247
eucore,986,16687,43,greedy,60,954,13931,0.20052627546170448,0.1488869900097278
eucore,986,16687,44,greedy,60,962,13894,0.193065376196108,0.12925559030891676
eucore,986,16687,45,greedy,60,987,13882,0.20924899318450876,0.12801285273892685
eucore,986,16687,46,greedy,60,984,14099,0.22064817035711318,0.11668470675527137
eucore,986,16687,47,greedy,60,956,13736,0.196673623656163,0.115370375061809
eucore,986,16687,48,greedy,60,980,14031,0.20308988502834524,0.13535883273105162
eucore,986,16687,49,greedy,60,988,13950,0.18972459328198008,0.1511529600191894
eucore,986,16687,50,greedy,60,975,14072,0.19681252798146837,0.11968242481529477
eucore,986,16687,1,greedy,70,982,13992,0.20153252594893253,0.13807745875996694
eucore,986,16687,2,greedy,70,946,13676,0.19823691528764786,0.1500010612230968
eucore,986,16687,3,greedy,70,956,13887,0.21389868778899895,0.13246620701576822
eucore,986,16687,4,greedy,70,961,13750,0.19602440404421678,0.14900327325037607
eucore,986,16687,5,greedy,70,981,14043,0.19653002419685947,0.13054377185026894
eucore,986,16687,6,greedy,70,1002,14005,0.199467992955399,0.14318247601480705
eucore,986,16687,7,greedy,70,966,13823,0.1854140608891402,0.13034263040119762
eucore,986,16687,8,greedy,70,983,14008,0.22006876681436865,0.145595246227404
eucore,986,16687,9,greedy,70,982,14026,0.19850668619125508,0.15320454287703172
eucore,986,16687,10,greedy,70,985,14046,0.18724799654790839,0.129601146844634
eucore,986,16687,11,greedy,70,959,13867,0.19565928044813147,0.15007887253753513
eucore,986,16687,12,greedy,70,967,13944,0.20241214985990794,0.13761634094685066
eucore,986,16687,13,greedy,70,997,14081,0.19716180383212648,0.12592062082007058
eucore,986,16687,14,greedy,70,979,14011,0.2066626255672075,0.1211975427184626
eucore,986,16687,15,greedy,70,978,14029,0.2135679847890785,0.1347035558646253
eucore,986,16687,16,greedy,70,982,13939,0.2059359130020952,0.1302502023892205
eucore,986,16687,17,greedy,70,970,13991,0.20607220032562348,0.12998122092841732
eucore,986,16687,18,greedy,70,959,13963,0.2137015547085432,0.1292150156542105
eucore,986,16687,19,greedy,70,985,14026,0.20411536821460188,0.1151624928748619
eucore,986,16687,20,greedy,70,976,14047,0.20157906911894163,0.13431867830912017
eucore,986,16687,21,greedy,70,981,14045,0.20357785089001854,0.12890506458677267
eucore,986,16687,22,greedy,70,996,14073,0.20044633255054226,0.13345923361439205
eucore,986,16687,23,greedy,70,993,14087,0.19943697409097288,0.1250468967786233
eucore,986,16687,24,greedy,70,984,14031,0.19712464351174322,0.1409141425044775
eucore,986,16687,25,greedy,70,1006,14110,0.20949754063018383,0.12660588375888424
eucore,986,16687,26,greedy,70,991,14191,0.20650352061599364,0.1296558951374856
eucore,986,16687,27,greedy,70,984,13957,0.18858915199461737,0.12439714299288904
eucore,986,16687,28,greedy,70,975,14002,0.19108191643478828,0.1344363022285807
eucore,986,16687,29,greedy,70,982,13961,0.19961197577726383,0.14657329453874152
eucore,986,16687,30,greedy,70,957,13876,0.20135383817728217,0.1461862544238623
eucore,986,16687,31,greedy,70,965,13850,0.1995206658493229,0.1365719591854613
eucore,986,16687,32,greedy,70,969,13953,0.20950567887446203,0.13900548933976564
eucore,986,16687,33,greedy,70,985,14069,0.20396179677726117,0.1330143636040904
eucore,986,16687,34,greedy,70,999,14121,0.19495736730144256,0.1232076562846094
eucore,986,16687,35,greedy,70,979,14017,0.20100666636599082,0.13949266426341325
eucore,986,16687,36,greedy,70,957,13932,0.20100940981096274,0.14699924097529565
eucore,986,16687,37,greedy,70,965,13939,0.19641237115095755,0.13376377674520318
eucore,986,16687,38,greedy,70,955,13881,0.20243080349587006,0.13770093266982206
eucore,986,16687,39,greedy,70,978,14210,0.20771456609772734,0.1477710524504925
eucore,986,16687,40,greedy,70,980,13941,0.194940275586165,0.1349746908958907
eucore,986,16687,41,greedy,70,967,14020,0.2111705557562082,0.12993767454253966
eucore,986,16687,42,greedy,70,1006,14119,0.20419312106954565,0.12187879053954019
eucore,986,16687,43,greedy,70,976,14034,0.20931325773758758,0.11717527030274201
eucore,986,16687,44,greedy,70,982,13835,0.18456040864106985,0.15391434825708056
eucore,986,16687,45,greedy,70,979,14090,0.21075872775140334,0.15046371355632135
eucore,986,16687,46,greedy,70,938,13811,0.20902080840638662,0.15698475588646374
eucore,986,16687,47,greedy,70,981,14066,0.19283450880782646,0.13338732683257815
eucore,986,16687,48,greedy,70,1011,14163,0.1987683452896719,0.11579947493888161
eucore,986,16687,49,greedy,70,1008,14162,0.209775690310338,0.1360589423557383
eucore,986,16687,50,greedy,70,962,13920,0.18986723549265813,0.1287504582514505
eucore,986,16687,1,greedy,80,978,14197,0.2041107528563407,0.1295217397834632
eucore,986,16687,2,greedy,80,958,13938,0.19098871510641288,0.138142640503964
eucore,986,16687,3,greedy,80,975,14041,0.19362367942919362,0.14919378326723667
eucore,986,16687,4,greedy,80,982,14180,0.20617693901006137,0.13436663594465853
eucore,986,16687,5,greedy,80,995,14126,0.20787080062635827,0.13089099085376849
eucore,986,16687,6,greedy,80,960,13990,0.21187251930254286,0.14075921618923237
eucore,986,16687,7,greedy,80,950,13978,0.20091839743733964,0.14706477004107196
eucore,986,16687,8,greedy,80,978,14055,0.2014659817292881,0.13859502071532867
eucore,986,16687,9,greedy,80,981,14155,0.19672926779614525,0.1416220919534344
eucore,986,16687,10,greedy,80,980,14072,0.18936527147758447,0.14899511714361982
eucore,986,16687,11,greedy,80,967,14143,0.21514515649115415,0.13677526309576532
eucore,986,16687,12,greedy,80,990,14090,0.19189882126154148,0.14272044125852656
eucore,986,16687,13,greedy,80,987,14190,0.21285504582547993,0.12636321714637755
eucore,986,16687,14,greedy,80,961,14237,0.19950173457361625,0.12941887913842665
eucore,986,16687,15,greedy,80,965,14101,0.1951718920711941,0.13121391135832075
eucore,986,16687,16,greedy,80,978,14007,0.2020293903501331,0.11318822147481576
eucore,986,16687,17,greedy,80,984,14152,0.21098872100522914,0.12665315175545822
eucore,986,16687,18,greedy,80,962,13924,0.19576047809288544,0.13979718362736773
eucore,986,16687,19,greedy,80,968,13970,0.19256822308845187,0.1254000641962504
eucore,986,16687,20,greedy,80,985,14154,0.1955502460660119,0.1354220782951415
eucore,986,16687,21,greedy,80,951,13960,0.20063661747667424,0.1414529152210238
eucore,986,16687,22,greedy,80,977,14189,0.19162915887226034,0.12561658194056285
eucore,986,16687,23,greedy,80,970,14145,0.19846460049511372,0.11722612416874621
eucore,986,16687,24,greedy,80,963,14154,0.17407271273813366,0.1193077634274556
eucore,986,16687,25,greedy,80,979,14103,0.20033296724021535,0.11026853089489326
eucore,986,16687,26,greedy,80,961,14145,0.20623360432663343,0.14129406143900863
eucore,986,16687,27,greedy,80,970,14058,0.20013438946716866,0.1336443313595928
eucore,986,16687,28,greedy,80,969,14107,0.21153029327896086,0.14257363252146996
eucore,986,16687,29,greedy,80,993,14290,0.20334687361577986,0.11762066607291283
eucore,986,16687,30,greedy,80,961,14010,0.21536365049513412,0.11577779518101818
eucore,986,16687,31,greedy,80,983,14112,0.19923038694909787,0.12376283938104797
eucore,986,16687,32,greedy,80,992,14094,0.1944788339902481,0.13577859937956274
eucore,986,16687,33,greedy,80,961,14088,0.20248605278624732,0.14448891387833945
eucore,986,16687,34,greedy,80,972,14055,0.20176337217977738,0.12830550916175473
eucore,986,16687,35,greedy,80,969,14122,0.2022379929940032,0.1350770350077112
eucore,986,16687,36,greedy,80,997,14226,0.20409974849550333,0.14031637513812814
eucore,986,16687,37,greedy,80,999,14161,0.19123179207898078,0.12824799947395563
eucore,986,16687,38,greedy,80,980,13970,0.2068169905981342,0.1438219579754773
eucore,986,16687,39,greedy,80,965,14085,0.19752124481491823,0.12420146905206803
eucore,986,16687,40,greedy,80,996,14265,0.21570787349828577,0.13290054088791511
eucore,986,16687,41,greedy,80,976,14167,0.22054104761791718,0.1162482801194389
eucore,986,16687,42,greedy,80,980,14203,0.19019720715661595,0.12074708644848434
eucore,986,16687,43,greedy,80,1010,14373,0.19323479160270843,0.12249863536570867
eucore,986,16687,44,greedy,80,957,13931,0.19166230865946288,0.13587881772518126
eucore,986,16687,45,greedy,80,964,14080,0.1902468219364738,0.13772016917045196
eucore,986,16687,46,greedy,80,957,13958,0.20605503976601716,0.1555900994679368
eucore,986,16687,47,greedy,80,976,14097,0.20651502190401788,0.11019142233228503
eucore,986,16687,48,greedy,80,979,14021,0.20702502651092625,0.12941379485078905
eucore,986,16687,49,greedy,80,944,13962,0.20569973472235153,0.14542264081793013
eucore,986,16687,50,greedy,80,974,14117,0.20022307513048346,0.14065388333462966
eucore,986,16687,1,greedy,90,960,13909,0.21301715077335917,0.13450165598863076
eucore,986,16687,2,greedy,90,963,13933,0.2009398508626325,0.13728161988069096
eucore,986,16687,3,greedy,90,979,14082,0.1971689051014558,0.13748785651366752
eucore,986,16687,4,greedy,90,980,14015,0.19212256738703865,0.10529164637406743
eucore,986,16687,5,greedy,90,976,14098,0.1952423052058883,0.12036201369757929
eucore,986,16687,6,greedy,90,981,14063,0.19250471916497877,0.12775704349153677
eucore,986,16687,7,greedy,90,987,14058,0.18380358442077502,0.14710988391909455
eucore,986,16687,8,greedy,90,996,14170,0.18435995274513495,0.14917262598155084
eucore,986,16687,9,greedy,90,970,13965,0.1913322633967997,0.1485906704732457
eucore,986,16687,10,greedy,90,966,14108,0.20424985114983865,0.1383985595956696
eucore,986,16687,11,greedy,90,981,13979,0.19511349134228936,0.12234092279784797
eucore,986,16687,12,greedy,90,976,14150,0.19238771144714623,0.13383978011726028
eucore,986,16687,13,greedy,90,955,13909,0.20475804269015901,0.1341989134029019
eucore,986,16687,14,greedy,90,974,14011,0.19869518212909307,0.13967477256243901
eucore,986,16687,15,greedy,90,992,14137,0.2059842891735273,0.11782139005244244
eucore,986,16687,16,greedy,90,978,14019,0.1878788160872688,0.13294363140746632
eucore,986,16687,17,greedy,90,977,13971,0.2104326978071526,0.136059504594713
eucore,986,16687,18,greedy,90,983,14008,0.19853103879566963,0.13321541096391848
eucore,986,16687,19,greedy,90,981,14052,0.18471517890349984,0.12934742798331766
eucore,986,16687,20,greedy,90,964,13998,0.21005855948424335,0.13437689671987754
eucore,986,16687,21,greedy,90,1003,14093,0.19479890886544665,0.11765763060539045
eucore,986,16687,22,greedy,90,973,14038,0.22160649575023425,0.13293991092132262
eucore,986,16687,23,greedy,90,966,13873,0.18766375428536783,0.13853852565471425
eucore,986,16687,24,greedy,90,990,14143,0.19281544983219007,0.12644373552683671
eucore,986,16687,25,greedy,90,989,13930,0.2219670154810894,0.13254919708986634
eucore,986,16687,26,greedy,90,969,13956,0.19611709975028346,0.14775231431922958
eucore,986,16687,27,greedy,90,980,14235,0.18855638459773572,0.13021809468341503
eucore,986,16687,28,greedy,90,984,13995,0.2101158920852974,0.1464628911650826
eucore,986,16687,29,greedy,90,963,13990,0.21384118030373223,0.13527973063765797
eucore,986,16687,30,greedy,90,979,14091,0.20829429569850022,0.13904890444948798
eucore,986,16687,31,greedy,90,987,14121,0.202842936541628,0.14061698097868316
eucore,986,16687,32,greedy,90,977,14063,0.19630905424852188,0.12883363699974598
eucore,986,16687,33,greedy,90,967,14050,0.2073414828685666,0.1191007501587993
eucore,986,16687,34,greedy,90,972,14073,0.1988306583388629,0.1161571437474045
eucore,986,16687,35,greedy,90,976,13978,0.2205357797756595,0.1461042101447041
eucore,986,16687,36,greedy,90,965,13942,0.20465879055663316,0.14506818696193224
eucore,986,16687,37,greedy,90,992,14147,0.19158895743835458,0.13809293556631203
eucore,986,16687,38,greedy,90,984,14156,0.22245347717848313,0.12226354939805366
eucore,986,16687,39,greedy,90,963,13973,0.20056184621170886,0.13107436795161076
eucore,986,16687,40,greedy,90,994,14200,0.20241601399149203,0.11909831197267798
eucore,986,16687,41,greedy,90,979,14097,0.20784308789926584,0.1290537779500328
eucore,986,16687,42,greedy,90,963,13838,0.18414198600307888,0.12412252235049365
eucore,986,16687,43,greedy,90,970,14030,0.18562084768946435,0.1349394606908091
eucore,986,16687,44,greedy,90,975,14052,0.18444637892197213,0.1310039725316955
eucore,986,16687,45,greedy,90,959,13915,0.19778981464174075,0.15215660712723963
eucore,986,16687,46,greedy,90,981,13996,0.19877603915346,0.12563826039552808
eucore,986,16687,47,greedy,90,977,13871,0.20086679024893458,0.13744289272462468
eucore,986,16687,48,greedy,90,964,14002,0.1969544000956845,0.12230474406859057
eucore,986,16687,49,greedy,90,982,14150,0.1957335860585564,0.13163782804609708
eucore,986,16687,50,greedy,90,966,14060,0.20388579900447526,0.14928148510614717
eucore,986,16687,1,greedy,100,967,13991,0.20740367057668815,0.12451991456081933
eucore,986,16687,2,greedy,100,978,14044,0.19654846712365484,0.14322896560999748
eucore,986,16687,3,greedy,100,986,14122,0.19572761003695083,0.13469639318841062
eucore,986,16687,4,greedy,100,986,14110,0.19344096904489996,0.13129913782636146
eucore,986,16687,5,greedy,100,974,14142,0.21098685889830945,0.12523366479346087
eucore,986,16687,6,greedy,100,977,14068,0.1950722661853862,0.132992099189516
eucore,986,16687,7,greedy,100,975,14077,0.19412172796337823,0.1292130301861053
eucore,986,16687,8,greedy,100,986,14104,0.2031748240304495,0.12900079185003102
eucore,986,16687,9,greedy,100,975,14116,0.1970601783943492,0.12970961234972433
eucore,986,16687,10,greedy,100,975,14146,0.19042044625615467,0.1384157558884079
eucore,986,16687,11,greedy,100,978,14045,0.20079731125873304,0.1212952123752194
eucore,986,16687,12,greedy,100,966,14030,0.20531226271335884,0.12644756999293094
eucore,986,16687,13,greedy,100,965,14035,0.20172606936378756,0.12817502469754924
eucore,986,16687,14,greedy,100,974,14183,0.19833122390125077,0.14265518963909374
eucore,986,16687,15,greedy,100,974,14132,0.20395574507299757,0.14833003691113858
eucore,986,16687,16,greedy,100,975,14142,0.1964663815770587,0.11203470338436017
eucore,986,16687,17,greedy,100,966,14069,0.20320339591910191,0.13693021544602252
eucore,986,16687,18,greedy,100,986,14130,0.19541817787360058,0.12965858294954324
eucore,986,16687,19,greedy,100,986,14150,0.20342497642257235,0.11991058458358185
eucore,986,16687,20,greedy,100,966,14150,0.20904954196007264,0.1276667107052261
eucore,986,16687,21,greedy,100,965,14050,0.19909915371067502,0.13583796971312137
eucore,986,16687,22,greedy,100,974,14124,0.21068152641879376,0.12458266586513389
eucore,986,16687,23,greedy,100,966,14051,0.19026043720595612,0.16398066828519123
eucore,986,16687,24,greedy,100,986,14142,0.20746873717403078,0.12823510086641354
eucore,986,16687,25,greedy,100,975,14137,0.21182620907218627,0.13809541620402202
eucore,986,16687,26,greedy,100,986,14148,0.19508955086787486,0.12995120158284407
eucore,986,16687,27,greedy,100,986,14160,0.19167477798839644,0.13215267340260667
eucore,986,16687,28,greedy,100,966,13988,0.202221165788089,0.13704604767409906
eucore,986,16687,29,greedy,100,975,14117,0.19301356481622914,0.13674635726853412
eucore,986,16687,30,greedy,100,975,14163,0.19124650194104215,0.12873376123708788
eucore,986,16687,31,greedy,100,977,14055,0.2159883610965843,0.1321991791266381
eucore,986,16687,32,greedy,100,977,14057,0.19390601128782334,0.12663973622185232
eucore,986,16687,33,greedy,100,975,14143,0.193337329634293,0.15030928003147082
eucore,986,16687,34,greedy,100,966,14023,0.18670157809814258,0.1363915172585172
eucore,986,16687,35,greedy,100,975,14171,0.19544405716023672,0.11813895346634641
eucore,986,16687,36,greedy,100,965,13995,0.20552699799883026,0.1272398175186791
eucore,986,16687,37,greedy,100,974,14121,0.20989905771118225,0.1322001843945593
eucore,986,16687,38,greedy,100,967,13996,0.19907774675125844,0.1238684836774749
eucore,986,16687,39,greedy,100,977,14084,0.20056185994436126,0.14674430319726725
eucore,986,16687,40,greedy,100,975,14113,0.20443765709531592,0.11226667565010749
eucore,986,16687,41,greedy,100,977,14077,0.1951978316788922,0.1259063591435692
eucore,986,16687,42,greedy,100,974,14123,0.20407754812842013,0.1277412188825366
eucore,986,16687,43,greedy,100,967,14050,0.19629204550622512,0.13643298584126734
eucore,986,16687,44,greedy,100,986,14140,0.19322905670923726,0.12489946517124059
eucore,986,16687,45,greedy,100,986,14127,0.20921851856645787,0.13415644039063024
eucore,986,16687,46,greedy,100,986,14166,0.20479978007523847,0.11484826275770206
eucore,986,16687,47,greedy,100,965,14018,0.2061335680743909,0.14297159624106634
eucore,986,16687,48,greedy,100,986,14165,0.18509411443297394,0.1341695374237758
eucore,986,16687,49,greedy,100,975,14168,0.18982063977398508,0.14678204011070087
eucore,986,16687,50,greedy,100,965,14069,0.20165078735601444,0.1424361407223249
grqc,4158,13428,1,random,-10,3857,12207,0.0747736006068816,0.11871163211233958
grqc,4158,13428,2,random,-10,4237,12827,0.06961211028324958,0.08891905416803894
grqc,4158,13428,3,random,-10,4057,12407,0.0779437256410873,0.10526492038722735
grqc,4158,13428,4,random,-10,4012,12360,0.11405442938942022,0.09143145240644132
grqc,4158,13428,5,random,-10,4525,13293,0.08447955460928877,0.14304934299429034
grqc,4158,13428,6,random,-10,4262,12770,0.11332749993967528,0.10222281778119043
grqc,4158,13428,7,random,-10,4479,13197,0.08418142863173633,0.12770991120779446
grqc,4158,13428,8,random,-10,4457,13095,0.08607217085901846,0.12654555549149285
grqc,4158,13428,9,random,-10,4280,12942,0.06318649099066807,0.11083368986489886
grqc,4158,13428,10,random,-10,4004,12394,0.10367439680726125,0.09505298135225934
grqc,4158,13428,11,random,-10,4024,12346,0.0666652293077044,0.10461065860784292
grqc,4158,13428,12,random,-10,4079,12363,0.08868670518197105,0.10375205381440587
grqc,4158,13428,13,random,-10,4241,12812,0.08490758077464694,0.11079814590530776
grqc,4158,13428,14,random,-10,4449,13097,0.11348650876467417,0.10588941671057041
grqc,4158,13428,15,random,-10,4278,12788,0.07216730779549768,0.1080113524911903
grqc,4158,13428,16,random,-10,4400,13018,0.07394664478480754,0.10498812318724739
grqc,4158,13428,17,random,-10,3980,12330,0.09254332533844019,0.09886580176352308
grqc,4158,13428,18,random,-10,4603,13414,0.07334526986803891,0.12012446860815687
grqc,4158,13428,19,random,-10,4244,12783,0.07147339764800936,0.09082972156407297
grqc,4158,13428,20,random,-10,3825,12075,0.11397034120115944,0.10815973573445178
grqc,4158,13428,21,random,-10,4411,13099,0.07395966959509327,0.13471067090262523
grqc,4158,13428,22,random,-10,4011,12367,0.08834318810126023,0.10219200722330751
grqc,4158,13428,23,random,-10,4444,13130,0.06887915796430003,0.11042529324879446
grqc,4158,13428,24,random,-10,3968,12226,0.0874467582471205,0.10271587319829971
grqc,4158,13428,25,random,-10,4456,13099,0.0875769727695407,0.10875252542057731
grqc,4158,13428,26,random,-10,4309,12840,0.07862770532172725,0.11145324438597623
grqc,4158,13428,27,random,-10,4311,12980,0.10428709500259854,0.11154172796369495
grqc,4158,13428,28,random,-10,4251,12679,0.07690308521220679,0.1246835111634938
grqc,4158,13428,29,random,-10,4013,12394,0.07400893825745213,0.09947948503558007
grqc,4158,13428,30,random,-10,4131,12561,0.07838382771155925,0.10667701282781623
grqc,4158,13428,31,random,-10,3975,12248,0.10398822627493198,0.10976064673612981
grqc,4158,13428,32,random,-10,4230,12761,0.11831276433856548,0.09844290192325719
grqc,4158,13428,33,random,-10,4398,13000,0.07846179184288367,0.10018470327491993
grqc,4158,13428,34,random,-10,4109,12577,0.10299594582095481,0.0918139565518914
grqc,4158,13428,35,random,-10,3761,11929,0.08591862294219318,0.11420729295770865
grqc,4158,13428,36,random,-10,4642,13489,0.07555059854693155,0.13939138831078043
grqc,4158,13428,37,random,-10,4216,12730,0.07113179517532461,0.11226319269989098
grqc,4158,13428,38,random,-10,4328,13088,0.10232222976065376,0.1268308727896047
grqc,4158,13428,39,random,-10,4082,12396,0.11474720689820385,0.09427036843710832
grqc,4158,13428,40,random,-10,4179,12630,0.07401116278241879,0.10422165945574047
grqc,4158,13428,41,random,-10,4063,12421,0.07132259374286168,0.1002404824257138
grqc,4158,13428,42,random,-10,4298,12899,0.08332241535982347,0.10725998919422855
grqc,4158,13428,43,random,-10,3860,12105,0.11421262516524323,0.10258207212672726
grqc,4158,13428,44,random,-10,4079,12510,0.09110214570318238,0.10802251777487616
grqc,4158,13428,45,random,-10,4297,12810,0.07756326778381521,0.10883008153746629
grqc,4158,13428,46,random,-10,4532,13291,0.10340103246951701,0.12649430530098763
grqc,4158,13428,47,random,-10,3987,12372,0.06162751699272321,0.09880697404464318
grqc,4158,13428,48,random,-10,4127,12701,0.0782592451499153,0.09978699154376225
grqc,4158,13428,49,random,-10,4057,12442,0.0716432919565281,0.10063958342582653
grqc,4158,13428,50,random,-10,4466,13130,0.07930348074444536,0.12296045579709519
grqc,4158,13428,1,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,2,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,3,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,4,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,5,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,6,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,7,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,8,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,9,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,10,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,11,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,12,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,13,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,14,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,15,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,16,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,17,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,18,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,19,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,20,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,21,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,22,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,23,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,24,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,25,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,26,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,27,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,28,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,29,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,30,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,31,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,32,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,33,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,34,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,35,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,36,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,37,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,38,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,39,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,40,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,41,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,42,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,43,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,44,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,45,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,46,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,47,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,48,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,49,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,50,iso,110,4158,13428,0.0,0.0
grqc,4158,13428,1,greedy,0,4283,12868,0.065352516593621,0.10796445914081847
grqc,4158,13428,2,greedy,0,4210,12706,0.08306119062180224,0.09279089043208476
grqc,4158,13428,3,greedy,0,3846,11949,0.08933703956669183,0.10681825001466741
grqc,4158,13428,4,greedy,0,3983,12305,0.09180504831614836,0.10250347156641394
grqc,4158,13428,5,greedy,0,4095,12401,0.0878872896366873,0.10802994657427026
grqc,4158,13428,6,greedy,0,4125,12582,0.06998796592055867,0.09774308605338906
grqc,4158,13428,7,greedy,0,4481,13203,0.07987587961420696,0.11515438977322898
grqc,4158,13428,8,greedy,0,4206,12662,0.0830513811269062,0.10958212727575999
grqc,4158,13428,9,greedy,0,4381,13009,0.07903324868244814,0.09647475175178603
grqc,4158,13428,10,greedy,0,4466,13274,0.0702302141108501,0.10446537791007827
grqc,4158,13428,11,greedy,0,4421,13097,0.0963545722197917,0.1412601356080635
grqc,4158,13428,12,greedy,0,3961,12284,0.07219443774579296,0.10118793801475537
grqc,4158,13428,13,greedy,0,3794,12049,0.11980501331309491,0.11396344402434182
grqc,4158,13428,14,greedy,0,4049,12347,0.0860390553310522,0.09598422197915557
grqc,4158,13428,15,greedy,0,4174,12649,0.08778706265503557,0.1045235168987006
grqc,4158,13428,16,greedy,0,4085,12478,0.07075873782340975,0.09698884477771455
grqc,4158,13428,17,greedy,0,4308,12883,0.07713644728556955,0.10178893041955106
grqc,4158,13428,18,greedy,0,4054,12475,0.07976636040433963,0.10202654088099855
grqc,4158,13428,19,greedy,0,4160,12617,0.08063866336083536,0.09658725839127867
grqc,4158,13428,20,greedy,0,3927,12239,0.07173431737669249,0.10000379368758376
grqc,4158,13428,21,greedy,0,3831,12082,0.07839231513441387,0.0953442241228949
grqc,4158,13428,22,greedy,0,3875,12100,0.07299439545502324,0.10552327080603369
grqc,4158,13428,23,greedy,0,4407,13041,0.09241165253800551,0.10610149966002552
grqc,4158,13428,24,greedy,0,3917,12298,0.07414059527113039,0.1168828551029171
grqc,4158,13428,25,greedy,0,3862,12151,0.07679599898052299,0.10248315694476003
grqc,4158,13428,26,greedy,0,4087,12380,0.08062276161545319,0.10049920356814916
grqc,4158,13428,27,greedy,0,4392,13091,0.07692756616055031,0.13328613482131393
grqc,4158,13428,28,greedy,0,4368,12993,0.10211929067346698,0.11494081794247334
grqc,4158,13428,29,greedy,0,4237,12815,0.0789584089481855,0.11035727079244319
grqc,4158,13428,30,greedy,0,4257,12764,0.08452479946468137,0.09432223859404931
grqc,4158,13428,31,greedy,0,4188,12742,0.08544272416379786,0.10943605572480875
grqc,4158,13428,32,greedy,0,4749,13778,0.08196103754920463,0.14530773354017698
grqc,4158,13428,33,greedy,0,4180,12617,0.06858051943606794,0.10077521105171382
grqc,4158,13428,34,greedy,0,4205,12638,0.07659976518178943,0.09868959060390385
grqc,4158,13428,35,greedy,0,4190,12592,0.068422873138341,0.11146467433393376
grqc,4158,13428,36,greedy,0,4022,12522,0.07251510716245797,0.08954874061251326
grqc,4158,13428,37,greedy,0,3939,12201,0.10996449180649646,0.10351929517571862
grqc,4158,13428,38,greedy,0,4428,13130,0.07724657221704782,0.11960443530791628
grqc,4158,13428,39,greedy,0,4163,12562,0.07208142587085709,0.10540159819115971
grqc,4158,13428,40,greedy,0,3896,12120,0.1118841520881044,0.10361988915325834
grqc,4158,13428,41,greedy,0,4032,12314,0.08965839742002078,0.08894098909173845
grqc,4158,13428,42,greedy,0,4164,12596,0.08754603686954349,0.0998589976258294
